DATE,TIME,WETBULBTEMPC,Humidity,WindSpeed,Pressure
20130101,400,22.9,78,0,29.86
20130101,500,,83,0,
20130101,600,,83,0,
20130101,700,,79,0,
20130101,800,,83,0,
20130101,900,,94,0,
20130101,1000,22.8,89,0,29.85
20130101,1100,,89,0,
20130101,1200,,94,0,
20130101,1300,22,92,0,29.84
20130101,1400,,89,0,
20130101,1500,,89,0,
20130101,1600,23.5,81,0,29.88
20130101,1700,,66,14,
20130101,1800,,62,13,
20130101,1900,23.7,56,16,29.91
20130101,2000,,58,14,
20130101,2100,,52,11,
20130101,2200,23.7,55,8,29.84
20130101,2300,,70,14,
20130102,0,,66,11,
20130102,100,24.1,64,16,29.83
20130102,200,,84,7,
20130102,300,,84,0,
20130102,400,23.1,83,0,29.86
20130102,500,,89,0,
20130102,600,,83,0,
20130102,700,22.6,87,0,29.87
20130102,800,,83,0,
20130102,900,,94,0,
20130102,1000,22,91,0,29.84
20130102,1100,,89,0,
20130102,1200,,94,0,
20130102,1300,22.6,95,0,29.83
20130102,1400,,94,10,
20130102,1500,,94,0,
20130102,1600,22.9,88,11,29.89
20130102,1700,,94,14,
20130102,1800,,84,10,
20130102,1900,23.8,75,15,29.9
20130102,2000,,66,15,
20130102,2100,,79,18,
20130102,2200,23.3,74,11,29.84
20130102,2300,,62,11,
20130103,0,,70,8,
20130103,100,23.4,73,9,29.83
20130103,200,,79,6,
20130103,300,,79,8,
20130103,359,,,,
20130103,400,22.8,81,0,29.87
20130103,500,,89,0,
20130103,600,,89,0,
20130103,700,23.9,93,0,29.88
20130103,800,,89,0,
20130103,900,,89,3,
20130103,1000,22.6,93,0,29.86
20130103,1200,,94,0,
20130103,1300,,98,0,
20130103,1400,,94,0,
20130103,1500,,94,0,
20130103,1600,23.7,84,0,29.91
20130103,1700,,70,7,
20130103,1800,,66,14,
20130103,1900,24.4,59,14,29.92
20130103,2000,,70,9,
20130103,2100,,55,17,
20130103,2200,23.4,64,17,29.86
20130103,2300,,79,18,
20130104,0,,62,15,
20130104,100,24.8,73,13,29.86
20130104,200,,84,13,
20130104,300,,79,6,
20130104,400,22.9,79,14,29.91
20130104,500,,83,0,
20130104,1700,,74,14,
20130104,1800,,66,23,
20130104,1900,23.6,58,21,29.97
20130104,2000,,62,17,
20130104,2100,,59,19,
20130104,2200,23.9,60,21,29.9
20130104,2300,,55,11,
20130105,0,,59,18,
20130105,100,23.6,64,17,29.89
20130105,200,,70,8,
20130105,300,,84,7,
20130105,359,,,,
20130105,400,24,87,3,29.92
20130105,500,,89,7,
20130105,600,,94,6,
20130105,700,22.8,91,7,29.94
20130105,800,,94,0,
20130105,900,,94,0,
20130105,1000,23,96,6,29.9
20130105,1100,,94,0,
20130105,1200,,94,0,
20130105,1300,23.1,96,0,29.9
20130105,1400,,94,0,
20130105,1500,,94,0,
20130105,1540,,94,7,
20130105,1600,22.6,85,17,29.96
20130105,1700,,89,11,
20130105,1800,,79,13,
20130105,1900,23.9,89,11,29.97
20130105,1930,,83,14,
20130105,2000,,89,15,
20130105,2100,,74,14,
20130105,2200,24.4,65,14,29.89
20130105,2300,,79,11,
20130106,0,,79,9,
20130106,100,24.9,84,9,29.88
20130106,200,,84,8,
20130106,300,,84,6,
20130106,359,,,,
20130106,400,23.7,85,3,29.92
20130106,500,,89,3,
20130106,600,,83,0,
20130106,700,22.9,87,0,29.93
20130106,800,,83,0,
20130106,900,,89,8,
20130106,1000,23,95,3,29.88
20130106,1100,,89,0,
20130106,1200,,89,0,
20130106,1300,23.1,93,0,29.87
20130106,1400,,89,3,
20130106,1500,,89,0,
20130106,1600,24.2,85,3,29.91
20130106,1700,,79,17,
20130106,1800,,79,16,
20130106,1900,24.3,74,21,29.91
20130106,2000,,66,14,
20130106,2026,,79,21,
20130106,2044,,94,21,
20130106,2100,,84,14,
20130106,2200,24.4,65,23,29.83
20130106,2300,,62,17,
20130107,0,,66,15,
20130107,100,23.9,66,16,29.83
20130107,200,,74,14,
20130107,300,,84,9,
20130107,359,,,,
20130107,400,23.3,82,11,29.86
20130107,500,,94,7,
20130107,600,,94,16,
20130107,700,23.5,96,8,29.88
20130107,800,,94,0,
20130107,900,,94,13,
20130107,1000,23.5,97,18,29.84
20130107,1100,,89,9,
20130107,1200,,94,7,
20130107,1300,22.6,92,13,29.84
20130107,1400,,100,11,
20130107,1500,,94,17,
20130107,1600,23,96,13,29.91
20130107,1700,,94,16,
20130107,1800,,94,7,
20130107,1900,23.1,93,11,29.91
20130107,2000,,79,14,
20130107,2100,,79,18,
20130107,2200,24,89,8,29.83
20130107,2300,,70,18,
20130108,0,,84,10,
20130108,100,24,73,18,29.83
20130108,200,,79,11,
20130108,300,,83,18,
20130108,359,,,,
20130108,400,22.6,84,0,29.86
20130108,500,,83,0,
20130108,600,,83,6,
20130108,700,23.1,93,14,29.88
20130108,800,,89,9,
20130108,900,,94,10,
20130108,1000,23,96,0,29.84
20130108,1100,,94,0,
20130108,1200,,89,0,
20130108,1300,23.3,90,11,29.84
20130108,1400,,89,9,
20130108,1500,,89,8,
20130108,1600,22.9,80,7,29.92
20130108,1700,,79,11,
20130108,1800,,84,17,
20130108,1900,24.2,77,13,29.93
20130108,2000,,84,25,
20130108,2100,,66,23,
20130108,2200,23.9,59,14,29.87
20130108,2300,,62,18,
20130109,0,,62,18,
20130109,27,,66,23,
20130109,100,22.8,81,11,29.87
20130109,200,,94,7,
20130109,300,,94,11,
20130109,400,22.6,85,6,29.9
20130109,500,,83,6,
20130109,600,,83,7,
20130109,700,22.4,81,6,29.91
20130109,900,,89,3,
20130109,1000,22.2,90,0,29.87
20130109,1100,,94,0,
20130109,1200,,89,0,
20130109,1300,21.5,84,0,29.88
20130109,1400,,94,0,
20130109,1500,,89,0,
20130109,1600,22.8,82,7,29.94
20130109,1700,,74,11,
20130109,1800,,62,14,
20130109,1900,23.1,57,19,29.95
20130109,2000,,66,21,
20130109,2100,,59,17,
20130109,2200,23.9,58,19,29.88
20130109,2300,,59,15,
20130109,2311,,59,14,
20130110,0,,84,17,
20130110,100,23.5,86,6,29.88
20130110,114,,89,11,
20130110,117,,89,14,
20130110,200,,89,6,
20130110,300,,89,0,
20130110,359,,,,
20130110,400,22.9,88,6,29.9
20130110,500,,89,6,
20130110,600,,89,6,
20130110,700,22.6,84,0,29.93
20130110,800,,83,0,
20130110,900,,83,0,
20130110,1000,22,83,0,29.89
20130110,1100,,83,0,
20130110,1200,,83,6,
20130110,1300,22.2,88,6,29.88
20130110,1400,,89,6,
20130110,1500,,83,0,
20130110,1600,23.4,73,7,29.93
20130110,1700,,66,11,
20130110,1800,,66,15,
20130110,1900,23.2,60,15,29.91
20130110,2000,,66,16,
20130110,2100,,62,15,
20130110,2200,23.4,58,16,29.86
20130110,2300,,62,14,
20130111,0,,66,13,
20130111,100,22.1,63,8,29.85
20130111,200,,62,5,
20130111,300,,70,0,
20130111,400,22.8,80,0,29.86
20130111,500,,79,0,
20130111,600,,83,3,
20130111,700,21.9,88,0,29.87
20130111,800,,89,0,
20130111,900,,89,0,
20130111,1000,22.2,91,0,29.83
20130111,1100,,94,0,
20130111,1200,,94,0,
20130111,1300,22,93,0,29.82
20130111,1400,,89,0,
20130111,1500,,100,11,
20130111,1600,22.4,90,6,29.87
20130111,1700,,79,3,
20130111,1737,,74,14,
20130111,1800,,84,13,
20130111,1900,24.3,73,14,29.85
20130111,2000,,70,17,
20130111,2100,,74,21,
20130111,2200,23.3,90,14,29.81
20130111,2300,,70,11,
20130112,0,,79,10,
20130112,100,,84,10,
20130112,200,,89,0,
20130112,300,,89,6,
20130112,359,,,,
20130112,400,22.8,90,7,29.82
20130112,500,,89,0,
20130112,600,,94,0,
20130112,700,22.6,93,0,29.82
20130112,800,,89,0,
20130112,900,,89,0,
20130112,1000,22.8,91,0,29.79
20130112,1100,,89,0,
20130112,1200,,94,0,
20130112,1300,22.2,92,0,29.78
20130112,1400,,94,0,
20130112,1500,,94,0,
20130112,1600,23.7,93,7,29.83
20130112,1700,,79,8,
20130112,1800,,62,13,
20130112,1900,23.9,63,9,29.83
20130112,2000,,59,11,
20130112,2100,,59,18,
20130112,2200,24.5,58,16,29.75
20130112,2300,,52,16,
20130113,0,,66,17,
20130113,100,23.6,68,15,29.77
20130113,200,,74,7,
20130113,300,,79,5,
20130113,359,,,,
20130113,400,23.3,81,0,29.8
20130113,500,,79,0,
20130113,600,,83,0,
20130113,700,22.4,88,0,29.83
20130113,800,,94,0,
20130113,900,,94,0,
20130113,1000,21.5,93,0,29.81
20130113,1100,,94,0,
20130113,1200,,94,0,
20130113,1300,21.3,99,0,29.83
20130113,1400,,100,0,
20130113,1500,,94,0,
20130113,1600,21.5,92,0,29.88
20130113,1700,,89,9,
20130113,1800,,74,11,
20130113,1900,24.6,68,9,29.87
20130113,2100,,62,11,
20130113,2200,23.8,67,8,29.81
20130113,2300,,74,11,
20130114,0,,74,11,
20130114,100,23.5,79,10,29.82
20130114,200,,74,0,
20130114,300,,79,0,
20130114,359,,,,
20130114,400,23.3,84,0,29.86
20130114,500,,89,0,
20130114,600,,83,7,
20130114,700,22.6,84,0,29.87
20130114,800,,83,0,
20130114,900,,89,0,
20130114,1000,22,94,0,29.84
20130114,1100,,89,0,
20130114,1200,,94,0,
20130114,1300,20.9,92,0,29.86
20130114,1400,,88,0,
20130114,1500,,88,0,
20130114,1600,22.2,80,0,29.9
20130114,1700,,66,13,
20130114,1800,,66,14,
20130114,1900,23.4,58,13,29.88
20130114,2000,,55,14,
20130114,2100,,55,13,
20130114,2200,24.2,56,15,29.81
20130114,2300,,59,11,
20130115,0,,55,11,
20130115,100,23.1,62,8,29.83
20130115,200,,70,6,
20130115,300,,79,6,
20130115,359,,,,
20130115,400,23.1,76,9,29.85
20130115,500,,79,0,
20130115,600,,74,0,
20130115,700,22.4,80,0,29.86
20130115,800,,83,0,
20130115,900,,83,0,
20130115,1000,22,85,0,29.84
20130115,1100,,89,0,
20130115,1200,,83,0,
20130115,1300,21.5,84,0,29.83
20130115,1400,,83,0,
20130115,1500,,83,6,
20130115,1600,22.6,76,5,29.89
20130115,1700,,62,13,
20130115,1800,,55,13,
20130115,1900,23.2,55,11,29.86
20130115,2000,,52,11,
20130115,2100,,62,14,
20130115,2200,23.1,64,14,29.8
20130115,2300,,70,10,
20130116,0,,66,14,
20130116,100,22.4,64,11,29.8
20130116,200,,70,6,
20130116,300,,74,6,
20130116,359,,,,
20130116,400,22.1,78,0,29.84
20130116,500,,79,0,
20130116,600,,79,3,
20130116,700,22.4,81,0,29.82
20130116,800,,79,0,
20130116,900,,78,0,
20130116,1000,21.7,81,0,29.8
20130116,1100,,78,0,
20130116,1200,,78,0,
20130116,1300,21.3,79,0,29.81
20130116,1400,,83,0,
20130116,1500,,79,3,
20130116,1600,22.6,69,6,29.88
20130116,1700,,66,23,
20130116,1800,,58,11,
20130116,1900,24.2,55,16,29.87
20130116,2000,,59,11,
20130116,2100,,66,11,
20130116,2200,,62,17,
20130116,2300,,66,9,
20130117,0,,66,15,
20130117,100,23.6,69,19,29.81
20130117,200,,74,8,
20130117,300,,79,9,
20130117,359,,,,
20130117,400,23.1,83,10,29.84
20130117,500,,83,0,
20130117,600,,83,0,
20130117,700,22.6,87,0,29.86
20130117,800,,83,0,
20130117,900,,83,0,
20130117,1000,21.9,87,0,29.83
20130117,1100,,89,0,
20130117,1200,,83,6,
20130117,1300,21.5,83,3,29.84
20130117,1400,,88,0,
20130117,1500,,89,3,
20130117,1600,22.9,80,6,29.9
20130117,1700,,70,10,
20130117,1800,,59,14,
20130117,1900,24.4,64,14,29.91
20130117,2000,,62,16,
20130117,2100,,74,13,
20130117,2200,23.5,79,8,29.84
20130117,2300,,83,7,
20130118,0,,79,7,
20130118,100,22.9,72,6,29.85
20130118,200,,70,0,
20130118,300,,79,0,
20130118,359,,,,
20130118,400,22.8,83,0,29.88
20130118,500,,89,0,
20130118,600,,89,0,
20130118,700,21.3,87,0,29.89
20130118,800,,89,0,
20130118,900,,89,0,
20130118,1000,21.3,88,0,29.85
20130118,1100,,94,,
20130118,1200,,94,0,
20130118,1300,,100,0,
20130118,1400,,94,0,
20130118,1500,,94,0,
20130118,1600,22.6,76,0,29.95
20130118,1700,,66,14,
20130118,1800,,62,14,
20130118,1900,23.7,55,11,29.94
20130118,2000,,59,9,
20130118,2100,,55,9,
20130118,2200,,52,10,
20130118,2300,,49,11,
20130119,0,,59,9,
20130119,100,23.6,62,8,29.85
20130119,200,,74,6,
20130119,300,,74,6,
20130119,359,,,,
20130119,400,22.8,80,0,29.9
20130119,500,,79,0,
20130119,600,,79,0,
20130119,700,21.7,83,0,29.9
20130119,800,,83,0,
20130119,900,,78,0,
20130119,1000,21,84,0,29.88
20130119,1100,,83,0,
20130119,1200,,88,0,
20130119,1300,20.6,90,0,29.86
20130119,1400,,88,0,
20130119,1500,,88,0,
20130119,1700,,66,14,
20130119,1800,,59,15,
20130119,1900,24.1,59,15,29.93
20130119,2000,,55,14,
20130119,2100,,55,11,
20130119,2200,24.6,56,13,29.84
20130119,2300,,59,9,
20130120,0,,62,14,
20130120,100,23.9,66,14,29.83
20130120,200,,84,8,
20130120,300,,79,6,
20130120,359,,,,
20130120,400,23.3,82,0,29.87
20130120,500,,83,0,
20130120,600,,89,0,
20130120,700,22.4,88,0,29.89
20130120,800,,89,0,
20130120,900,,89,0,
20130120,1000,21.7,90,0,29.84
20130120,1100,,89,0,
20130120,1200,,89,0,
20130120,1300,,94,0,
20130120,1400,,94,0,
20130120,1500,,88,0,
20130120,1600,22.9,78,0,29.89
20130120,1700,,66,11,
20130120,1800,,58,16,
20130120,1900,24.1,57,18,29.91
20130120,2000,,55,16,
20130120,2100,,52,16,
20130120,2200,23.4,53,11,29.83
20130120,2300,,55,13,
20130121,0,,62,11,
20130121,100,23.1,62,11,29.82
20130121,200,,70,6,
20130121,300,,74,7,
20130121,359,,,,
20130121,400,22.8,75,0,29.87
20130121,500,,83,0,
20130121,600,,83,0,
20130121,700,22.2,83,0,29.88
20130121,800,,83,0,
20130121,900,,89,0,
20130121,1000,21.7,90,0,29.86
20130121,1100,,89,0,
20130121,1200,,89,0,
20130121,1300,21.1,90,0,29.84
20130121,1400,,94,6,
20130121,1600,23.1,76,10,29.89
20130121,1700,,79,16,
20130121,1800,,62,16,
20130121,1900,23.7,56,18,29.89
20130121,2000,,59,17,
20130121,2100,,49,15,
20130121,2200,24.2,56,14,29.83
20130121,2300,,59,18,
20130122,0,,62,16,
20130122,100,23.9,66,16,29.82
20130122,200,,70,9,
20130122,300,,84,6,
20130122,400,23.9,90,7,29.86
20130122,500,,89,0,
20130122,600,,89,8,
20130122,700,23.5,88,6,29.87
20130122,800,,89,6,
20130122,900,,89,0,
20130122,1000,22.8,91,0,29.84
20130122,1100,,94,0,
20130122,1200,,89,0,
20130122,1300,22.9,87,0,29.85
20130122,1400,,89,0,
20130122,1500,,83,0,
20130122,1600,22.9,87,0,29.92
20130122,1700,,74,8,
20130122,1800,,62,17,
20130122,1900,23.9,64,16,29.95
20130122,2000,,55,16,
20130122,2100,,55,16,
20130122,2200,25.2,61,11,29.86
20130122,2300,,59,14,
20130123,0,,59,15,
20130123,100,23.2,61,10,29.88
20130123,200,,66,7,
20130123,300,,84,0,
20130123,359,,,,
20130123,400,22.8,82,6,29.89
20130123,500,,83,6,
20130123,600,,89,6,
20130123,700,22.2,88,17,29.9
20130123,800,,83,6,
20130123,900,,89,0,
20130123,1000,22.2,89,0,29.87
20130123,1100,,89,0,
20130123,1200,,89,0,
20130123,1300,22,91,0,29.96
20130123,1400,,89,0,
20130123,1600,22.9,81,0,29.94
20130123,1700,,89,13,
20130123,1800,,84,9,
20130123,1900,24.4,64,13,29.95
20130123,2000,,59,18,
20130123,2100,,52,17,
20130123,2200,23.6,57,13,29.87
20130123,2300,,55,13,
20130124,0,,59,13,
20130124,100,23.7,61,11,29.87
20130124,200,,70,8,
20130124,359,,,,
20130124,400,22.6,78,0,29.9
20130124,500,,79,0,
20130124,600,,89,0,
20130124,700,22.2,90,0,29.92
20130124,800,,89,0,
20130124,900,,94,0,
20130124,1000,22,91,0,29.9
20130124,1100,,94,0,
20130124,1200,,89,0,
20130124,1300,21.9,95,6,29.9
20130124,1400,,94,0,
20130124,1500,,94,0,
20130124,1600,23.1,94,0,29.94
20130124,1700,,94,5,
20130124,1800,,94,9,
20130124,1807,,94,9,
20130124,1900,24.5,78,14,29.94
20130124,2000,,70,16,
20130124,2100,,62,16,
20130124,2200,24.2,62,13,29.88
20130124,2300,,79,6,
20130125,0,,66,14,
20130125,100,24,70,15,29.87
20130125,200,,79,15,
20130125,300,,89,7,
20130125,359,,,,
20130125,400,22.9,89,6,29.91
20130125,500,,83,3,
20130125,600,,94,3,
20130125,700,23.1,93,0,29.92
20130125,800,,89,0,
20130125,900,,89,7,
20130125,1000,23,95,0,29.88
20130125,1100,,94,0,
20130125,1200,,94,0,
20130125,1300,22.8,93,0,29.88
20130125,1400,,94,0,
20130125,1500,,89,6,
20130125,1600,22.8,91,6,29.94
20130125,1700,,89,7,
20130125,1800,,74,8,
20130125,1900,23.4,67,16,29.94
20130125,2000,,55,18,
20130125,2100,,55,18,
20130125,2200,23.7,54,16,29.87
20130125,2300,,55,16,
20130126,0,,55,16,
20130126,100,,55,16,
20130126,200,,74,11,
20130126,300,,74,6,
20130126,359,,,,
20130126,400,24,87,0,29.91
20130126,500,,84,0,
20130126,600,,89,0,
20130126,700,23.5,87,6,29.9
20130126,800,,83,0,
20130126,900,,89,0,
20130126,1000,23.7,93,0,29.88
20130126,1100,,94,0,
20130126,1200,,89,0,
20130126,1300,22.6,91,0,29.87
20130126,1400,,89,0,
20130126,1500,,94,3,
20130126,1600,23.3,83,0,29.91
20130126,1700,,74,7,
20130126,1800,,62,16,
20130126,1900,23.4,54,17,29.94
20130126,2000,,52,15,
20130126,2100,,55,25,
20130126,2200,23.4,54,18,29.88
20130126,2300,,52,16,
20130127,0,,70,11,
20130127,100,24.3,75,14,29.86
20130127,200,,70,13,
20130127,300,,79,7,
20130127,359,,,,
20130127,400,23.1,85,11,29.91
20130127,500,,83,3,
20130127,600,,89,0,
20130127,700,22.8,91,0,29.92
20130127,800,,89,0,
20130127,900,,89,0,
20130127,1000,22.6,93,0,29.88
20130127,1100,,89,0,
20130127,1200,,89,0,
20130127,1300,22.8,91,0,29.88
20130127,1400,,89,3,
20130127,1500,,89,0,
20130127,1600,,74,7,
20130127,1700,,66,17,
20130127,1800,,79,14,
20130127,1900,24.2,85,13,29.95
20130127,2000,,84,17,
20130127,2100,,62,18,
20130127,2200,24.4,59,18,29.89
20130127,2300,,66,14,
20130128,0,,66,17,
20130128,100,23.7,84,9,29.89
20130128,200,,84,6,
20130128,300,,84,5,
20130128,359,,,,
20130128,400,23.1,85,6,29.93
20130128,500,,83,7,
20130128,600,,79,6,
20130128,700,23.1,86,0,29.94
20130128,800,,83,0,
20130128,900,,94,0,
20130128,1000,22.6,92,0,29.91
20130128,1100,,94,0,
20130128,1200,,89,0,
20130128,1300,21.9,88,0,29.91
20130128,1400,,89,0,
20130128,1500,,83,9,
20130128,1600,22.6,76,7,29.96
20130128,1700,,70,7,
20130128,1800,,79,8,
20130128,2000,,62,17,
20130128,2100,,70,11,
20130128,2200,23.4,54,14,29.92
20130128,2300,,55,16,
20130129,0,,62,11,
20130129,100,23.1,78,6,29.91
20130129,200,,79,6,
20130129,300,,89,0,
20130129,359,,,,
20130129,400,23.3,82,0,29.93
20130129,500,,84,0,
20130129,600,,89,0,
20130129,700,23.3,83,0,29.94
20130129,800,,83,8,
20130129,900,,79,0,
20130129,1000,,89,0,
20130129,1200,,89,0,
20130129,1500,,79,0,
20130129,1600,22.9,72,14,29.92
20130129,1700,,62,14,
20130129,1800,,62,14,
20130129,1900,23.6,56,16,29.93
20130129,2000,,58,11,
20130129,2100,,62,23,
20130129,2200,23.6,77,18,29.89
20130129,2300,,58,19,
20130130,0,,79,8,
20130130,100,,74,11,
20130130,200,,70,7,
20130130,300,,74,3,
20130130,359,,,,
20130130,400,22.6,76,0,29.89
20130130,500,,79,0,
20130130,600,,83,3,
20130130,700,22.4,88,0,29.91
20130130,800,,94,0,
20130130,900,,94,0,
20130130,1000,21.9,79,0,29.87
20130130,1100,,94,0,
20130130,1200,,89,0,
20130130,1300,22.2,89,0,29.86
20130130,1400,,94,0,
20130130,1500,,89,0,
20130130,1600,23.1,83,0,29.91
20130130,1700,,70,15,
20130130,1800,,66,15,
20130130,1900,22.9,60,14,29.93
20130130,2000,,59,16,
20130130,2100,,55,15,
20130130,2200,23.4,52,13,29.86
20130130,2300,,55,14,
20130131,0,,59,15,
20130131,100,23.1,62,14,29.83
20130131,200,,70,9,
20130131,300,,74,9,
20130131,359,,,,
20130131,400,22.9,81,7,29.85
20130131,500,,79,0,
20130131,600,,79,7,
20130131,700,22.9,87,0,29.88
20130131,800,,89,0,
20130131,900,,83,11,
20130131,1000,21.9,87,9,29.87
20130131,1100,,94,11,
20130131,1200,,94,0,
20130131,1300,22.4,95,3,29.87
20130131,1400,,94,5,
20130131,1500,,94,0,
20130131,1600,22.8,89,3,29.9
20130131,1626,,89,2,
20130131,1700,,89,10,
20130131,1800,,79,13,
20130131,1900,23.2,60,18,29.91
20130131,2000,,55,21,
20130131,2100,,52,23,
20130131,2200,22.9,54,18,29.86
20130131,2300,,58,,
20130201,0,,58,18,
20130201,100,22.7,60,18,29.9
20130201,200,,66,11,
20130201,300,,74,7,
20130201,359,,,,
20130201,400,21.7,74,7,29.85
20130201,500,,78,6,
20130201,600,,83,7,
20130201,700,21.7,81,6,29.88
20130201,800,,78,5,
20130201,900,,83,6,
20130201,1000,,89,0,
20130201,1100,,89,0,
20130201,1200,,89,0,
20130201,1300,21.5,84,5,29.83
20130201,1400,,78,9,
20130201,1500,,74,8,
20130201,1600,22.6,70,11,29.87
20130201,1700,,66,14,
20130201,1727,,66,14,
20130201,1800,,74,14,
20130201,1900,23.3,74,14,29.9
20130201,2000,,58,21,
20130201,2100,,49,16,
20130201,2200,24.4,61,16,29.83
20130201,2300,,55,17,
20130202,0,,55,18,
20130202,100,21.9,54,16,29.81
20130202,200,,66,13,
20130202,300,,62,6,
20130202,359,,,,
20130202,400,21.7,74,6,29.86
20130202,500,,74,6,
20130202,600,,78,6,
20130202,700,21.2,75,0,29.87
20130202,800,,88,0,
20130202,900,,88,0,
20130202,1000,20.2,89,0,29.86
20130202,1100,,94,0,
20130202,1200,,88,0,
20130202,1300,19.8,91,0,29.84
20130202,1400,,83,0,
20130202,1500,,83,0,
20130202,1600,22.1,77,0,29.89
20130202,1700,,66,10,
20130202,1800,,55,11,
20130202,1900,23.4,53,14,29.89
20130202,2000,,52,15,
20130202,2100,,49,14,
20130202,2200,23.7,50,13,29.82
20130202,2300,,55,10,
20130203,0,,70,14,
20130203,100,23.8,67,11,29.81
20130203,200,,79,6,
20130203,300,,83,6,
20130203,400,23.3,92,14,29.85
20130203,500,,89,7,
20130203,600,,94,0,
20130203,700,,94,0,
20130203,800,,83,6,
20130203,900,,89,5,
20130203,1000,,89,5,
20130203,1100,,83,9,
20130203,1200,,79,8,
20130203,1300,,79,14,
20130203,1400,,79,8,
20130203,1500,,74,10,
20130203,1600,22.1,68,14,29.87
20130203,1700,,62,16,
20130203,1800,,55,16,
20130203,1900,22.8,51,14,29.88
20130203,2000,,55,15,
20130203,2100,,55,16,
20130203,2200,22.9,53,15,29.82
20130203,2300,,55,17,
20130204,0,,55,16,
20130204,100,23.1,62,15,29.8
20130204,200,,66,14,
20130204,359,,,,
20130204,400,21.5,75,5,29.84
20130204,500,,74,3,
20130204,600,,83,0,
20130204,700,21.2,82,0,29.85
20130204,800,,94,0,
20130204,900,,94,0,
20130204,1000,20.8,88,0,29.81
20130204,1100,,88,0,
20130204,1200,,83,0,
20130204,1300,20,91,0,29.81
20130204,1400,,88,0,
20130204,1500,,88,0,
20130204,1600,21.5,75,0,29.86
20130204,1700,,58,13,
20130204,1800,,55,11,
20130204,1900,22.6,52,11,29.87
20130204,2000,,52,10,
20130204,2100,,49,11,
20130204,2200,22.8,45,10,29.79
20130204,2300,,52,14,
20130205,0,,52,14,
20130205,100,22.6,55,11,29.78
20130205,200,,66,10,
20130205,300,,74,7,
20130205,359,,,,
20130205,400,22.1,75,8,29.81
20130205,500,,74,7,
20130205,600,,74,0,
20130205,700,20.7,75,3,29.83
20130205,900,,83,0,
20130205,1000,20.8,79,0,29.8
20130205,1100,,83,0,
20130205,1200,,88,0,
20130205,1300,20.8,86,0,29.81
20130205,1400,,83,0,
20130205,1500,,88,0,
20130205,1600,22.2,80,0,29.86
20130205,1700,,79,6,
20130205,1800,,74,7,
20130205,1900,24.1,64,13,29.87
20130205,2000,,62,17,
20130205,2100,,62,11,
20130205,2200,24.6,63,16,29.81
20130205,2300,,66,15,
20130206,0,,66,16,
20130206,100,24.1,69,15,29.79
20130206,200,,79,14,
20130206,300,,74,8,
20130206,400,23.5,78,9,29.84
20130206,500,,79,9,
20130206,600,,79,7,
20130206,1000,22.6,93,0,29.82
20130206,1100,,94,0,
20130206,1200,,94,0,
20130206,1300,22,83,7,29.81
20130206,1400,,83,6,
20130206,1500,,79,7,
20130206,1600,22.9,72,13,29.86
20130206,1700,,74,14,
20130206,1800,,70,22,
20130206,1900,24.1,70,16,29.88
20130206,2000,,58,16,
20130206,2100,,70,15,
20130206,2200,24.1,63,16,29.81
20130206,2300,,62,18,
20130207,0,,74,10,
20130207,100,24,88,14,29.81
20130207,200,,89,6,
20130207,300,,89,7,
20130207,359,,,,
20130207,400,23.5,88,9,29.83
20130207,500,,89,9,
20130207,600,,83,9,
20130207,700,22.8,83,9,29.86
20130207,800,,83,7,
20130207,900,,89,15,
20130207,1000,23.3,91,7,29.83
20130207,1100,,89,6,
20130207,1200,,94,0,
20130207,1300,22.8,91,6,29.82
20130207,1400,,94,6,
20130207,1434,,89,11,
20130207,1500,,89,13,
20130207,1600,24,89,0,29.86
20130207,1700,,74,9,
20130207,1800,,74,15,
20130207,1900,24.2,61,15,29.88
20130207,2000,,55,18,
20130207,2100,,55,19,
20130207,2200,,58,16,
20130207,2300,,59,17,
20130208,0,,55,5,
20130208,100,22.2,73,17,29.78
20130208,200,,66,13,
20130208,300,,79,6,
20130208,359,,,,
20130208,400,22.9,82,0,29.82
20130208,500,,83,0,
20130208,600,,83,0,
20130208,700,22,92,0,29.84
20130208,800,,89,0,
20130208,900,,89,0,
20130208,1000,22,91,0,29.81
20130208,1100,,94,0,
20130208,1200,,,0,
20130208,1300,21.5,92,0,29.8
20130208,1400,,94,7,
20130208,1500,,94,0,
20130208,1600,23.1,86,0,29.86
20130208,1700,,74,7,
20130208,1800,,66,14,
20130208,1900,23.4,60,16,29.88
20130208,2000,,62,16,
20130208,2100,,52,7,
20130208,2200,23.2,54,19,29.81
20130208,2300,,55,14,
20130209,0,,55,13,
20130209,100,,62,15,
20130209,200,,66,10,
20130209,300,,79,7,
20130209,400,22.9,79,0,29.83
20130209,500,,83,0,
20130209,600,,89,0,
20130209,700,22.4,87,0,29.85
20130209,800,,83,0,
20130209,900,,89,0,
20130209,1000,21.9,95,0,29.82
20130209,1100,,94,0,
20130209,1200,,88,0,
20130209,1300,20.6,92,0,29.82
20130209,1400,,94,0,
20130209,1500,,88,0,
20130209,1600,22.4,81,0,29.87
20130209,1700,,70,0,
20130209,1800,,66,11,
20130209,1900,24.4,58,16,29.87
20130209,2000,,59,13,
20130209,2100,,52,13,
20130209,2200,24.5,52,13,29.81
20130209,2300,,55,11,
20130210,0,,58,23,
20130210,100,24,71,16,29.8
20130210,200,,79,11,
20130210,300,,84,9,
20130210,359,,,,
20130210,400,23.3,82,8,29.83
